trade_date,open,high,low,close,volume,openinterest
2021-08-05,15.0371,15.6143,14.8679,15.1665,568790.79,0
2021-08-06,15.0769,15.0769,14.6092,14.848,369038.85,0
2021-08-09,14.9575,15.684,14.6291,15.4153,498846.27,0
2021-08-10,15.256,16.9578,15.2461,16.4602,1108430.77,0
2021-08-11,16.7985,18.0923,16.2313,17.8136,1093236.36,0
2021-08-12,17.4056,17.7042,16.9578,16.9777,712161.49,0
2021-08-13,17.0274,18.1321,16.8284,17.7838,721297.23,0
2021-08-16,18.1918,18.4406,17.3359,17.7241,634909.3,0
2021-08-17,17.3658,17.4156,16.4502,16.6095,680326.41,0
2021-08-18,16.5199,17.0274,16.1716,16.4502,484787.27,0
2021-08-19,16.3408,16.6493,15.9327,16.4005,408257.38,0
2021-08-20,16.2811,17.3857,16.1815,16.8284,518690.17,0
2021-08-23,16.6294,17.3857,16.5498,17.3857,507976.72,0
2021-08-24,17.2165,17.2961,16.7786,16.918,438491.12,0
2021-08-25,16.8284,17.7241,16.5099,17.6245,502021.27,0
2021-08-26,17.5151,18.2216,16.7886,16.8085,546184.58,0
2021-08-27,16.8085,17.3658,16.5299,16.9777,360406.25,0
2021-08-30,17.2066,18.6794,17.0971,18.6794,491581.55,0
2021-08-31,18.8088,20.5504,18.0724,19.9035,1026041.06,0
2021-09-01,19.8836,20.7992,18.6794,19.187,840489.69,0
2021-09-02,19.187,21.1077,19.177,21.1077,525887.93,0
2021-09-03,22.3914,23.2075,21.3564,21.8441,1105675.74,0
2021-09-06,22.0033,22.6203,20.2817,21.1077,781589.27,0
2021-09-07,20.8987,21.6749,20.4508,21.3465,721777.26,0
2021-09-08,21.0878,22.3616,20.6797,21.3963,764984.08,0
2021-09-09,20.8987,22.1128,20.4011,21.456,606108.98,0
2021-09-10,22.5208,23.4563,20.202,20.4508,959610.68,0
2021-09-13,20.2916,20.9683,19.585,19.8935,676942.17,0
2021-09-14,19.9333,20.212,19.2367,19.3561,476376.68,0
2021-09-15,19.9035,20.7992,19.6348,20.6001,774003.61,0
2021-09-16,20.3613,20.7394,19.7741,19.9134,468708.97,0
2021-09-17,19.804,21.3963,19.7045,21.0678,583423.74,0
2021-09-22,20.6996,23.1776,20.5006,23.1776,713646.43,0
2021-09-23,23.506,24.332,22.4412,22.69,861032.58,0
2021-09-24,22.4909,22.69,21.0977,21.2868,565574.48,0
2021-09-27,21.8938,21.8938,19.1571,19.4358,626384.11,0
2021-09-28,19.0974,20.2518,18.9183,19.8537,388068.65,0
2021-09-29,19.7045,20.4707,19.1173,19.4059,376505.87,0
2021-09-30,19.4159,21.3465,19.3362,21.3465,548228.72,0
2021-10-08,22.1924,22.3616,20.6797,20.8788,647788.17,0
2021-10-11,21.446,21.4958,18.7889,18.7889,465596.0,0
2021-10-12,18.7093,18.7889,17.0274,17.2663,645521.3,0
2021-10-13,17.5151,17.7042,16.6294,17.6544,384855.57,0
2021-10-14,17.2862,18.4406,16.8384,17.9928,408484.4,0
2021-10-15,17.7241,18.2814,17.4852,17.9629,262993.62,0
2021-10-18,17.9629,18.6695,17.9131,18.5102,280975.98,0
2021-10-19,18.4207,19.7045,18.4107,18.8685,363836.61,0
2021-10-20,18.6297,19.6248,18.56,19.5054,396010.03,0
2021-10-21,19.2069,19.794,19.1173,19.3362,324594.46,0
2021-10-22,19.5253,19.8239,19.0178,19.1372,274699.21,0
2021-10-25,19.3362,20.6499,19.3064,20.3016,408923.26,0
2021-10-26,20.3115,20.7892,19.9035,20.1523,345579.35,0
2021-10-27,19.9234,20.6698,19.7443,20.1921,341133.15,0
2021-10-28,19.9632,20.0926,19.1671,19.5054,294053.35,0
2021-10-29,19.8139,20.4011,18.8088,19.7244,307290.51,0
2021-11-01,19.3661,19.9035,18.3411,18.759,542140.2,0
2021-11-02,18.759,18.7988,17.5151,17.6942,430669.21,0
2021-11-03,17.6942,18.3112,17.5947,17.953,297228.17,0
2021-11-04,17.953,18.5799,17.9231,18.4107,301340.74,0
2021-11-05,18.4107,18.4107,17.4156,17.4355,328982.13,0
2021-11-08,17.316,17.7241,17.0473,17.525,229115.33,0
2021-11-09,17.6743,17.9629,17.4753,17.6046,270600.36,0
2021-11-10,17.4753,17.5847,16.9379,17.316,249609.01,0
2021-11-11,17.3359,17.525,17.0473,17.2165,212835.31,0
2021-11-12,17.2663,18.9382,17.2663,18.9382,627059.98,0
2021-11-15,19.5253,20.6698,19.1671,19.386,927245.29,0
2021-11-16,19.2865,19.4358,18.5799,19.2865,524976.94,0
2021-11-17,19.0576,20.6698,18.8685,20.4508,622046.21,0
2021-11-18,20.1921,22.5009,19.8736,22.5009,734351.81,0
2021-11-19,23.0881,24.0534,22.3218,23.8444,1163835.85,0
2021-11-22,23.8444,24.8097,23.3567,23.8643,833860.87,0
2021-11-23,23.7449,26.1034,23.5657,24.9291,769069.11,0
2021-11-24,25.576,25.6357,23.9638,24.6306,788070.93,0
2021-11-25,24.9689,27.0986,24.7798,27.0986,465880.18,0
2021-11-26,27.8649,28.5914,26.9692,27.6659,862622.73,0
2021-11-29,27.8549,29.6064,27.1782,28.8103,661951.93,0
2021-11-30,28.5217,28.7705,26.7503,26.8598,727320.37,0
2021-12-01,26.8498,27.2976,26.2229,27.0688,553507.31,0
2021-12-02,26.3721,27.3374,26.0736,26.7802,461719.3,0
2021-12-03,26.601,27.0488,26.0935,26.9493,360373.5,0
2021-12-06,26.9593,28.0241,26.3323,26.4617,518640.27,0
2021-12-07,26.6806,27.5166,26.3423,26.9493,560218.04,0
2021-12-08,26.7702,27.1683,25.9741,27.009,550368.08,0
2021-12-09,26.8697,26.9593,25.1282,25.4168,661470.93,0
2021-12-10,25.5461,25.8049,25.1978,25.6755,356392.55,0
2021-12-13,25.9243,28.2431,25.2575,27.2379,802889.86,0
2021-12-14,27.218,29.6064,26.7503,29.089,676265.11,0
2021-12-15,28.661,31.9949,27.8748,31.6267,886369.52,0
2021-12-16,31.7262,31.7859,30.0742,30.5519,636650.25,0
2021-12-17,30.8604,32.9403,29.2482,29.4074,991567.81,0
2021-12-20,29.8154,29.9548,28.1435,28.8999,659221.59,0
2021-12-21,29.0093,29.3278,28.1634,28.8501,436774.31,0
2021-12-22,28.5715,29.2581,28.1933,28.4421,369870.72,0
2021-12-23,28.1634,30.9997,28.0142,30.8007,668907.21,0
2021-12-24,30.2235,30.7907,28.7605,28.88,474640.58,0
2021-12-27,28.8601,29.9846,25.994,26.9195,884720.52,0
2021-12-28,27.8251,27.9346,26.2328,26.9294,591322.27,0
2021-12-29,26.8697,26.9792,25.5561,26.1034,508207.0,0
2021-12-30,26.183,27.1981,25.8646,26.3124,438933.17,0
2021-12-31,26.3821,26.82,25.9442,25.9741,339681.53,0
2022-01-04,25.9243,26.0636,24.4813,24.8197,473839.85,0
2022-01-05,25.0983,25.1481,23.516,23.8245,477790.77,0
2022-01-06,23.8842,25.377,23.5956,24.9291,457691.72,0
2022-01-07,24.541,25.6257,24.3022,24.74,442906.65,0
2022-01-10,24.5808,25.7352,24.2425,24.8097,480193.9,0
2022-01-11,24.551,25.0685,23.4065,23.924,428754.97,0
2022-01-12,25.6755,26.3124,24.8794,25.3471,895774.99,0
2022-01-13,25.377,25.576,24.0932,24.5609,498821.2,0
2022-01-14,24.1827,25.377,24.1529,24.4017,371766.84,0
2022-01-17,24.5211,25.7551,24.2325,25.2774,458973.14,0
2022-01-18,25.1879,27.3872,24.6405,27.228,693252.42,0
2022-01-19,27.228,28.2431,26.7802,27.845,571220.45,0
2022-01-20,27.4967,27.7355,25.9741,25.994,442291.58,0
2022-01-21,25.6855,26.6607,24.9291,26.0835,385283.76,0
2022-01-24,25.8745,26.82,25.775,26.2726,290632.99,0
2022-01-25,25.8845,26.2726,23.7847,23.9539,421804.48,0
2022-01-26,24.1628,25.7253,24.1628,25.5561,451515.06,0
2022-01-27,25.7352,25.8347,24.1728,24.5609,316715.51,0
2022-01-28,24.5311,24.8097,22.5905,23.7051,381466.9,0
2022-02-07,24.2126,24.6803,23.715,24.4116,271988.15,0
2022-02-08,24.4813,24.6107,22.8592,23.4463,364849.52,0
2022-02-09,23.3866,23.8344,22.4113,23.7548,290024.44,0
2022-02-10,23.7349,23.8543,23.0184,23.098,243452.94,0
2022-02-11,22.889,22.889,20.7992,20.9882,589948.65,0
2022-02-14,20.4508,21.1176,20.202,20.6797,275008.41,0
2022-02-15,20.6996,21.5555,20.5305,21.5555,367570.33,0
2022-02-16,21.5157,21.6152,21.0579,21.2072,305143.75,0
2022-02-17,21.3166,22.1128,21.1176,21.5455,321628.93,0
2022-02-18,21.0977,21.5555,21.028,21.1972,234554.37,0
2022-02-21,21.2171,21.7446,21.1077,21.6152,271705.75,0
2022-02-22,21.3465,21.3465,20.7892,21.1375,236726.32,0
2022-02-23,21.1873,22.1128,21.1873,21.9635,405775.22,0
2022-02-24,21.655,22.3417,20.6996,21.1773,419913.49,0
2022-02-25,21.4361,22.1725,21.4261,21.645,375179.45,0
2022-02-28,21.5256,22.1128,21.1773,22.0332,377988.86,0
2022-03-01,22.2223,22.5706,21.8938,22.0133,366602.09,0
2022-03-02,21.6948,21.9436,21.2271,21.6052,278379.43,0
2022-03-03,22.0929,22.1924,21.1077,21.1773,282673.91,0
2022-03-04,20.7992,21.1475,20.3513,20.5006,310411.49,0
2022-03-07,20.3513,20.3513,19.3462,19.5154,363137.1,0
2022-03-08,19.7443,19.7841,18.759,18.9083,340379.27,0
2022-03-09,19.0178,19.2964,18.1122,19.1571,361525.49,0
2022-03-10,19.5552,19.9732,19.4059,19.6149,318335.17,0
2022-03-11,19.2168,19.5552,18.6993,19.4656,268127.12,0
2022-03-14,19.1472,19.396,18.6098,18.6197,263799.36,0
2022-03-15,18.5003,18.8387,17.535,17.5449,328073.36,0
2022-03-16,17.9131,18.1619,16.9876,17.8932,414837.49,0
2022-03-17,18.0226,19.3163,17.943,18.8785,460302.89,0
2022-03-18,18.56,18.6098,18.2117,18.5003,287359.42,0
2022-03-21,18.5302,18.968,18.2615,18.7391,325133.44,0
2022-03-22,18.9879,19.0576,18.3411,18.4605,252366.68,0
2022-03-23,18.769,20.1025,18.6894,19.5751,575423.83,0
2022-03-24,19.3163,19.3761,18.7192,19.0775,379984.13,0
2022-03-25,19.1074,19.1472,18.2615,18.3013,328843.78,0
2022-03-28,17.9032,18.4406,17.5151,18.3709,247646.22,0
2022-03-29,18.5102,18.5501,17.7937,17.8932,184532.94,0
2022-03-30,18.1619,19.6547,18.152,19.5452,630222.65,0
2022-03-31,19.2069,19.6248,18.9083,18.978,449459.07,0
2022-04-01,18.7093,18.8287,18.4107,18.5998,283599.41,0
2022-04-06,18.5003,18.6595,18.152,18.2615,253910.77,0
2022-04-07,18.1619,18.2515,17.4753,17.5648,285550.7,0
2022-04-08,17.6245,17.8435,17.2165,17.6743,230549.82,0
2022-04-11,17.4454,17.4852,15.9029,15.9128,501561.39,0
2022-04-12,15.7735,16.4204,15.5546,16.4204,331680.52,0
2022-04-13,16.2313,16.3607,15.9925,16.0422,198859.48,0
2022-04-14,16.1716,16.4005,15.9327,16.2014,207549.45,0
2022-04-15,16.0323,16.3607,15.7735,16.082,197339.36,0
2022-04-18,16.0024,17.1966,15.8332,16.918,339082.29,0
2022-04-19,16.8881,17.2165,16.4801,16.6294,209757.3,0
2022-04-20,16.5498,16.6791,16.0721,16.1616,155445.91,0
2022-04-21,16.1218,16.2213,15.3356,15.4053,193722.52,0
2022-04-22,15.2063,15.4252,14.9774,15.0868,151541.52,0
2022-04-25,14.7286,14.7286,13.7334,13.7732,242642.83,0
2022-04-26,13.823,14.0021,13.1861,13.2159,279756.38,0
2022-04-27,13.2557,14.5395,13.2557,14.5395,396043.37,0
2022-04-28,14.9177,15.475,14.7286,14.8978,429472.03,0
2022-04-29,15.0072,15.9327,14.7783,15.6242,396061.12,0
2022-05-05,15.6242,16.0323,15.4252,15.684,319235.54,0
2022-05-06,15.0371,15.8233,14.9475,15.5048,205370.07,0
2022-05-09,15.4949,15.9925,15.3655,15.664,182140.95,0
2022-05-10,15.3754,16.6393,15.3356,16.4303,366921.49,0
2022-05-11,16.4701,17.5549,16.2811,16.7886,385560.88,0
2022-05-12,16.6891,17.5151,16.6294,16.908,275556.79,0
2022-05-13,17.2464,17.2762,16.5796,16.7985,226563.37,0
2022-05-16,16.8981,17.2066,16.4204,16.7189,215539.72,0
2022-05-17,16.7289,17.0971,16.5199,17.0772,202052.63,0
2022-05-18,16.9976,17.1369,16.7786,16.8483,157776.88,0
2022-05-19,16.5597,17.4653,16.5,17.4156,274362.01,0
2022-05-20,17.3459,18.8884,17.0274,18.7391,590559.53,0
2022-05-23,18.5202,18.8884,18.1122,18.4804,384946.88,0
2022-05-24,18.3709,18.56,17.0573,17.2961,463201.47,0
2022-05-25,17.127,18.9581,16.7886,18.7491,568921.71,0
2022-05-26,18.5102,18.7889,18.0724,18.4008,496957.75,0
2022-05-27,18.3112,18.8188,18.1122,18.4207,297808.23,0
2022-05-30,18.3908,19.2865,17.8335,19.2765,485259.71,0
2022-05-31,19.6049,20.6499,19.2765,19.2865,657546.67,0
2022-06-01,19.0675,20.6996,18.9879,20.5305,644588.34,0
2022-06-02,20.1025,20.5205,20.013,20.3115,359112.69,0
2022-06-06,20.2817,20.5802,19.804,20.2419,414821.28,0
2022-06-07,20.0329,20.3314,19.4656,19.8139,336514.87,0
2022-06-08,19.7542,19.8836,19.1571,19.7343,282249.94,0
2022-06-09,19.7244,20.0229,18.9083,19.0277,293259.83,0
2022-06-10,18.8884,19.585,18.759,19.3163,293718.5,0
2022-06-13,19.0576,19.8935,18.9979,19.5552,260493.94,0
2022-06-14,19.2467,19.2467,18.0525,19.0675,410140.21,0
2022-06-15,18.8287,19.6049,18.57,18.9183,327611.6,0
2022-06-16,18.8984,19.8537,18.8088,19.2367,426309.7,0
2022-06-17,18.9083,20.0926,18.7889,19.8836,435883.04,0
2022-06-20,19.9533,20.0926,19.5353,19.6049,367047.92,0
2022-06-21,19.6248,20.0229,19.0078,19.9035,436479.82,0
2022-06-22,19.7443,20.2419,19.4258,19.4756,416205.92,0
2022-06-23,19.187,20.3513,18.8785,20.212,577501.01,0
2022-06-24,20.1722,20.9186,20.003,20.5106,507574.59,0
2022-06-27,20.7593,21.2271,20.3911,20.8091,429264.92,0
2022-06-28,20.7992,20.8091,20.0826,20.62,333720.36,0
2022-06-29,20.5,20.5,19.25,19.33,425541.01,0
2022-06-30,19.33,19.56,18.9,19.2,399760.6,0
2022-07-01,19.06,19.46,18.84,19.0,290313.1,0
2022-07-04,18.93,19.92,18.8,19.71,385473.98,0
2022-07-05,19.91,20.58,19.32,19.66,542088.39,0
2022-07-06,19.67,19.74,18.59,18.87,399559.12,0
2022-07-07,18.85,20.76,18.72,20.76,631452.61,0
2022-07-08,21.55,22.19,20.34,20.46,1017906.26,0
2022-07-11,20.5,21.28,19.92,20.77,699642.91,0
2022-07-12,20.51,21.77,20.4,21.42,790276.33,0
2022-07-13,21.21,22.3,21.08,22.28,804559.78,0
2022-07-14,21.98,22.94,21.69,21.83,757786.57,0
2022-07-15,21.88,23.34,21.85,22.64,730722.35,0
2022-07-18,22.8,23.41,22.22,22.87,554154.62,0
2022-07-19,22.7,22.88,21.61,21.86,560544.36,0
2022-07-20,22.1,22.38,21.8,22.02,375029.95,0
2022-07-21,21.8,22.09,21.23,21.23,422725.54,0
2022-07-22,21.24,21.81,21.18,21.42,306310.32,0
2022-07-25,21.35,21.35,20.05,20.2,404311.35,0
2022-07-26,20.21,20.7,20.0,20.51,249544.16,0
2022-07-27,20.51,20.96,20.21,20.95,322681.57,0
2022-07-28,21.06,21.18,20.63,20.74,313374.98,0
2022-07-29,21.5,22.81,21.36,22.13,937045.0,0
2022-08-01,22.17,22.28,21.59,21.94,574270.65,0
2022-08-02,21.25,21.48,20.37,20.97,460173.29,0
2022-08-03,21.09,22.0,20.68,21.52,538173.95,0
2022-08-04,22.0,22.8,22.0,22.67,738837.98,0
2022-08-05,22.67,22.67,21.06,21.98,654741.01,0
2022-08-08,21.4,22.42,21.17,22.29,428678.16,0
2022-08-09,22.0,22.43,21.71,21.86,412762.88,0
2022-08-10,21.95,22.4,21.36,22.3,489488.73,0
2022-08-11,22.3,22.8,21.96,22.5,430007.22,0
2022-08-12,22.49,22.77,22.01,22.06,299960.33,0
2022-08-15,22.05,23.45,21.86,23.1,564218.87,0
2022-08-16,23.2,23.58,22.81,23.1,459293.71,0
2022-08-17,23.3,24.43,23.21,24.08,644290.08,0
2022-08-18,23.98,24.13,23.6,24.02,399636.61,0
2022-08-19,24.04,24.05,22.89,23.15,452300.93,0
2022-08-22,23.2,23.57,22.78,22.98,296859.04,0
2022-08-23,22.65,24.3,22.53,23.9,567120.79,0
2022-08-24,23.9,23.93,22.11,22.29,530473.96,0
2022-08-25,22.28,22.48,21.5,22.35,304749.44,0
2022-08-26,22.32,23.24,22.23,22.32,372039.53,0
2022-08-29,21.51,22.39,21.47,22.22,268347.09,0
2022-08-30,22.22,22.33,21.19,21.23,317502.16,0
2022-08-31,21.18,21.34,19.87,19.9,364282.1,0
2022-09-01,20.06,20.28,19.79,19.87,187124.5,0
2022-09-02,19.86,20.0,19.38,19.98,194606.53,0
2022-09-05,19.8,20.08,19.49,19.74,197314.51,0
2022-09-06,19.83,20.38,19.55,20.38,249666.7,0
2022-09-07,20.1,20.65,20.04,20.33,239832.67,0
2022-09-08,20.4,20.48,19.97,20.01,180625.83,0
2022-09-09,20.07,20.1,19.32,19.86,208105.8,0
2022-09-13,19.86,20.37,19.68,20.23,207382.92,0
2022-09-14,19.87,20.04,19.6,19.75,140033.44,0
2022-09-15,19.87,19.94,18.21,18.43,296065.78,0
2022-09-16,18.42,18.6,18.12,18.15,140239.41,0
2022-09-19,18.16,18.25,17.48,17.71,261354.8,0
2022-09-20,17.88,18.26,17.86,18.01,159767.37,0
2022-09-21,18.08,18.2,17.65,18.01,128826.82,0
2022-09-22,17.88,18.25,17.79,17.96,124756.82,0
2022-09-23,18.16,18.2,17.39,17.71,160838.19,0
2022-09-26,17.47,17.97,17.42,17.5,137186.37,0
2022-09-27,17.59,17.96,17.44,17.92,172925.13,0
2022-09-28,17.77,17.93,16.99,17.01,209497.53,0
2022-09-29,17.17,17.36,16.93,17.16,135127.99,0
2022-09-30,17.1,17.22,16.64,16.65,129541.03,0
2022-10-10,16.64,16.85,16.34,16.42,120350.41,0
2022-10-11,16.45,17.0,16.45,16.79,140984.47,0
2022-10-12,16.79,17.68,16.71,17.67,196862.93,0
2022-10-13,17.61,18.0,17.5,17.79,179360.1,0
2022-10-14,17.97,18.58,17.72,18.36,217322.13,0
2022-10-17,18.2,18.44,18.03,18.28,136958.4,0
2022-10-18,18.42,18.71,18.22,18.44,172689.04,0
2022-10-19,18.36,18.88,18.27,18.44,184762.87,0
2022-10-20,18.26,18.53,17.77,18.19,173209.45,0
2022-10-21,18.24,18.57,18.18,18.33,124765.83,0
2022-10-24,18.34,18.7,17.97,18.06,183269.57,0
2022-10-25,17.94,18.49,17.62,18.26,149400.97,0
2022-10-26,18.21,18.65,18.11,18.5,145304.85,0
2022-10-27,18.51,18.84,18.2,18.2,150186.64,0
2022-10-28,18.4,18.4,17.2,17.37,184364.05,0
2022-10-31,17.1,18.07,17.05,17.81,155085.37,0
2022-11-01,18.18,19.59,18.12,19.59,504223.78,0
2022-11-02,19.58,19.72,19.22,19.6,430093.47,0
2022-11-03,19.4,20.63,19.32,20.38,432322.02,0
2022-11-04,20.5,21.8,20.44,21.64,465761.12,0
2022-11-07,21.4,22.2,21.3,21.68,335485.26,0
2022-11-08,21.6,21.68,21.28,21.55,170132.04,0
2022-11-09,21.57,22.15,21.41,21.85,210683.83,0
2022-11-10,21.6,21.74,21.15,21.54,228089.82,0
2022-11-11,22.05,22.24,21.12,21.45,280773.97,0
2022-11-14,21.31,21.68,20.95,21.12,170761.83,0
2022-11-15,21.12,21.72,21.0,21.25,191721.96,0
2022-11-16,21.2,21.4,20.68,20.85,168076.12,0
2022-11-17,20.83,21.16,20.5,21.16,144326.45,0
2022-11-18,21.0,22.6,20.92,21.97,440928.27,0
2022-11-21,21.79,23.01,21.71,22.68,388968.23,0
2022-11-22,22.49,22.67,22.1,22.2,191333.18,0
2022-11-23,22.2,22.88,21.65,22.7,264625.97,0
2022-11-24,22.51,22.68,22.29,22.44,134047.05,0
2022-11-25,22.2,22.41,21.86,21.9,139774.59,0
2022-11-28,21.5,22.45,21.43,21.96,158659.67,0
2022-11-29,21.83,22.1,21.6,21.87,155117.25,0
2022-11-30,21.87,21.9,21.3,21.82,148774.65,0
2022-12-01,21.96,22.43,21.55,21.61,179986.73,0
2022-12-02,21.5,22.2,21.46,21.55,116254.3,0
2022-12-05,21.6,21.73,21.16,21.55,157279.89,0
2022-12-06,21.39,21.78,21.03,21.14,183585.58,0
2022-12-07,21.2,21.3,20.84,20.99,146243.99,0
2022-12-08,21.01,21.63,20.6,20.76,206183.52,0
2022-12-09,20.5,20.8,19.98,20.0,310251.12,0
2022-12-12,20.02,20.25,19.78,20.13,199693.03,0
2022-12-13,20.19,20.23,19.65,19.65,153568.13,0
2022-12-14,19.74,19.8,19.15,19.2,184555.03,0
2022-12-15,19.39,19.73,19.28,19.68,144810.57,0
2022-12-16,19.49,19.87,19.19,19.24,146782.3,0
2022-12-19,19.15,19.25,18.87,18.99,91991.47,0
2022-12-20,19.0,19.16,18.79,18.99,86101.31,0
2022-12-21,18.91,18.96,18.55,18.66,94983.59,0
2022-12-22,18.83,18.99,18.33,18.39,115905.81,0
2022-12-23,18.33,18.55,18.2,18.42,72485.22,0
2022-12-26,18.46,20.05,18.46,19.95,243564.69,0
2022-12-27,19.77,20.31,19.75,20.26,188188.2,0
2022-12-28,20.0,20.22,19.76,19.87,123276.42,0
2022-12-29,19.87,20.27,19.73,20.05,118850.44,0
2022-12-30,19.95,20.22,19.87,19.97,104868.46,0
2023-01-03,19.91,20.8,19.9,20.71,169173.44,0
2023-01-04,20.61,20.71,20.18,20.4,101813.16,0
2023-01-05,20.4,21.11,20.32,20.84,187145.54,0
2023-01-06,20.85,21.53,20.74,21.37,251824.77,0
2023-01-09,21.7,22.08,21.42,21.71,269382.63,0
2023-01-10,21.51,21.92,21.36,21.79,160620.38,0
2023-01-11,21.7,22.18,21.5,21.59,152262.89,0
2023-01-12,21.58,22.08,21.58,21.85,130066.35,0
2023-01-13,21.85,21.94,21.36,21.56,122313.53,0
2023-01-16,21.68,22.65,21.68,22.24,264492.6,0
2023-01-17,23.02,23.84,22.65,22.9,353887.51,0
2023-01-18,22.82,23.17,22.7,22.9,182033.23,0
2023-01-19,22.8,22.92,22.4,22.6,154582.72,0
2023-01-20,22.6,23.26,22.6,22.84,145778.66,0
2023-01-30,23.01,23.42,22.72,22.78,190573.67,0
2023-01-31,22.65,22.94,22.48,22.48,112524.69,0
2023-02-01,22.5,22.57,22.13,22.41,160594.07,0
2023-02-02,22.42,22.58,22.03,22.2,163722.41,0
2023-02-03,22.13,22.35,21.79,22.13,158840.65,0
2023-02-06,22.42,22.95,22.31,22.39,276356.66,0
2023-02-07,22.03,22.54,21.83,22.17,177496.49,0
2023-02-08,22.23,22.78,22.2,22.5,184406.07,0
2023-02-09,22.45,23.03,22.1,22.83,171448.08,0
2023-02-10,22.6,22.94,22.53,22.84,139289.83,0
2023-02-13,22.8,23.6,22.76,23.26,185004.05,0
2023-02-14,23.6,25.3,23.09,25.15,474668.99,0
2023-02-15,24.88,26.2,24.78,25.58,403159.84,0
2023-02-16,25.53,25.63,24.29,24.6,281913.41,0
2023-02-17,24.63,24.77,23.96,23.99,207100.52,0
2023-02-20,24.11,24.65,23.68,24.61,260134.4,0
2023-02-21,24.42,24.71,24.03,24.69,158823.66,0
2023-02-22,24.37,24.89,24.21,24.36,128717.96,0
2023-02-23,24.36,24.5,24.0,24.22,90344.29,0
2023-02-24,24.22,24.58,24.0,24.29,131372.37,0
2023-02-27,24.21,25.26,24.1,25.06,219358.42,0
2023-02-28,24.9,25.3,24.36,24.77,151635.03,0
2023-03-01,24.64,24.74,24.24,24.56,124356.8,0
2023-03-02,24.58,24.6,23.6,23.87,193229.68,0
2023-03-03,23.86,24.19,23.73,23.99,95345.93,0
2023-03-06,24.0,24.16,23.42,24.08,130755.04,0
2023-03-07,24.08,24.78,23.76,24.15,183158.65,0
2023-03-08,23.97,24.54,23.48,23.7,119897.79,0
2023-03-09,23.76,24.1,23.1,23.63,149658.48,0
2023-03-10,23.5,23.69,22.9,23.16,143960.92,0
2023-03-13,23.16,23.77,23.1,23.45,98560.0,0
2023-03-14,23.35,23.47,22.52,22.64,163702.52,0
2023-03-15,22.82,23.5,22.82,22.98,106393.82,0
2023-03-16,22.9,23.1,22.36,22.5,146195.93,0
2023-03-17,22.79,23.82,22.75,23.55,230689.05,0
2023-03-20,23.58,24.7,23.2,24.28,229453.82,0
2023-03-21,24.11,24.3,23.8,24.3,106452.34,0
2023-03-22,24.28,24.42,23.9,24.17,103847.1,0
2023-03-23,23.96,24.42,23.73,24.16,104321.13,0
2023-03-24,24.2,24.69,23.94,24.52,154808.05,0
2023-03-27,24.2,24.37,23.78,23.9,128593.47,0
2023-03-28,23.91,23.98,23.3,23.37,120793.58,0
2023-03-29,23.42,23.76,23.15,23.26,94972.15,0
2023-03-30,23.23,23.45,23.15,23.45,67414.57,0
2023-03-31,23.45,23.67,23.27,23.4,69662.0,0
2023-04-03,23.42,24.23,23.35,24.05,132854.57,0
2023-04-04,23.97,24.09,21.65,22.66,509868.43,0
2023-04-06,22.26,22.42,21.6,22.01,262848.96,0
2023-04-07,21.9,22.45,21.86,22.14,116354.52,0
2023-04-10,21.9,21.97,21.28,21.52,215969.62,0
2023-04-11,21.51,21.62,21.29,21.4,122739.95,0
2023-04-12,21.47,21.49,20.85,21.13,200466.49,0
2023-04-13,21.38,21.38,20.95,21.3,132118.71,0
2023-04-14,21.27,21.68,21.02,21.52,203763.91,0
2023-04-17,21.5,22.09,21.48,21.83,181555.97,0
2023-04-18,21.75,22.03,21.53,21.8,143562.31,0
2023-04-19,21.76,21.87,21.3,21.4,122265.07,0
2023-04-20,21.35,21.62,21.27,21.5,103334.37,0
2023-04-21,21.56,21.65,20.88,20.91,126708.92,0
2023-04-24,21.46,22.66,21.36,22.52,423548.52,0
2023-04-25,22.45,22.8,21.11,21.39,230749.38,0
